user_id,ratings_count
208167,462
208339,462
208765,462
299474,462
209609,462
96971,462
150196,462
211067,462
297388,462
148379,462
296666,462
21388,462
213586,462
295810,462
295295,462
295269,462
214249,462
61196,462
95986,462
106074,462
61479,462
294599,462
145303,462
294234,462
294222,462
62056,462
172968,462
252196,462
175739,462
293164,462
344067,462
216905,462
262758,462
107005,462
172904,462
65581,462
290367,462
220160,462
382,462
220834,462
342942,462
186583,462
222754,462
11118,462
223399,462
181186,462
287545,462
69284,462
287197,462
342208,462
224503,462
325827,462
326022,462
72159,462
12124,462
72675,462
184518,462
283494,462
132195,462
12421,462
281238,462
76614,462
128251,462
327403,462
232423,462
127775,462
77582,462
233073,462
176647,462
327581,462
126586,462
278890,462
125819,462
79196,462
278123,462
339637,462
336320,462
235537,462
124420,462
123793,462
81141,462
276249,462
276038,462
266734,462
267039,462
238473,462
176955,462
83825,462
90631,462
240845,462
337940,462
118376,462
90411,462
15779,462
85849,462
171974,462
337581,462
270531,462
243407,462
243549,462
245743,462
337222,462
114115,462
204312,461
236633,461
293615,461
103410,461
194481,461
22927,461
139969,461
15462,461
170589,461
223513,461
88758,461
86995,461
281243,461
220604,461
303834,461
69429,461
19321,461
90614,461
54193,461
136756,461
274493,461
289811,461
96687,461
339062,461
28166,461
39209,461
217164,461
123329,461
289528,461
203485,461
352019,461
1708,461
283584,461
52957,461
291984,461
225664,461
264230,461
283601,461
153242,461
116126,461
295763,461
289107,461
149786,461
114852,461
211138,461
313312,461
8648,461
47204,461
135191,461
347723,461
50834,461
96519,461
313189,461
104939,461
25955,461
95179,461
222307,461
115171,461
245776,461
191118,461
104869,461
321155,461
17497,461
199052,461
308920,461
140539,461
278246,461
337213,461
137871,461
269904,461
162645,461
36817,461
334389,461
199398,461
157102,461
64869,461
271558,461
142869,461
300256,461
4761,461
347203,461
181712,461
336261,461
10192,461
348186,461
106791,461
319380,461
174426,461
176779,461
189009,461
6266,461
162565,461
155942,461
269805,461
272637,461
257313,461
233440,461
259793,461
302543,461
321521,461
69124,461
186530,461
182912,461
26708,461
111196,461
195382,461
148333,461
18113,461
114325,461
307974,461
335439,461
145789,461
322137,461
346544,461
40976,461
155734,461
312928,461
53231,461
252407,461
331122,461
318311,461
328074,461
331171,461
92952,461
160649,461
293609,461
214306,461
184921,461
334249,461
117113,461
246795,461
105376,461
233123,461
153705,461
86739,461
22323,461
285009,461
331775,461
22489,461
263520,461
184735,461
143231,461
127114,461
275791,461
279957,461
41,461
287864,461
328337,461
56272,461
11005,461
133438,461
66934,461
312494,461
223933,461
9017,461
196000,461
187299,461
33328,461
50013,461
176646,461
257052,461
329151,461
26232,461
85090,461
328361,461
209561,461
336258,461
62412,461
84949,461
183785,461
245845,461
210033,461
260037,461
71964,461
320836,461
107312,461
150146,461
152666,461
245571,461
76625,461
232512,461
220736,461
210763,461
113955,461
64625,461
152630,461
38880,461
238125,461
33748,461
254235,461
125089,461
147045,461
104288,461
327329,461
289632,461
324558,461
193104,461
289016,461
276188,461
115534,461
145264,461
300188,461
327394,461
158573,461
109767,461
222328,461
317567,461
291534,461
326335,461
90789,461
37559,461
103266,461
76413,461
306384,461
99451,461
103641,461
337092,461
195318,461
149297,461
274426,461
280340,461
18876,461
348115,461
121777,461
32098,461
73593,461
258320,461
34991,461
205864,461
60670,461
128854,461
52244,461
260304,461
128455,460
272177,460
253588,460
92471,460
299770,460
25390,460
62037,460
85035,460
252818,460
135297,460
160466,460
230451,460
106235,460
41830,460
171046,460
284168,460
265871,460
319153,460
305281,460
111629,460
325715,460
48079,460
6603,460
12318,460
198012,460
152985,460
324317,460
23294,460
61688,460
100554,460
9685,460
318659,460
100947,460
200463,460
200526,460
99761,460
337204,460
117125,460
154007,460
349658,460
249867,460
168779,460
154161,460
10508,460
290205,460
11356,460
274323,460
52683,460
336929,460
219003,460
231326,460
60826,460
204819,460
106908,460
161197,460
37324,460
86082,460
445,460
70359,460
221620,460
247223,460
121298,460
166230,460
314580,460
335420,460
242167,460
217119,460
37098,460
165930,460
11027,460
326938,460
259113,460
16233,460
209424,460
269143,460
118594,460
210152,460
240431,460
211877,460
34030,460
14356,460
8803,460
72841,460
351461,460
329307,460
146975,460
278600,460
259751,460
244480,460
313703,460
289341,460
13527,460
107560,460
96286,460
91674,460
139403,460
263903,460
5409,460
191462,460
48856,460
150449,460
115317,460
112276,460
150582,460
320436,460
56003,460
108609,460
101188,460
150956,460
137589,460
175560,460
264895,460
282949,460
9210,460
112043,460
339743,460
228670,460
201133,460
255653,460
161419,460
40723,460
219190,460
91652,460
117280,460
326083,460
303607,460
256845,460
286801,460
78276,460
337678,460
93879,460
17005,460
198446,460
321833,460
339897,460
303561,460
204976,460
28399,460
153832,460
217755,460
38407,460
18856,460
154223,460
131688,460
194808,460
98086,460
340028,460
22846,460
217978,460
282950,460
203273,460
121201,460
85466,460
168101,460
91681,460
267882,460
219514,460
230112,460
183755,460
352988,460
306542,460
171613,460
243452,460
177942,460
103119,460
85603,460
307489,460
265569,460
167782,460
100289,460
265241,460
217798,460
105274,460
58872,460
123778,460
347714,460
148606,460
292693,460
220383,460
38183,460
256057,460
48660,460
185005,460
160509,460
304884,460
290080,460
123232,460
251107,460
230569,460
229238,460
276166,460
316766,460
211708,460
276789,460
149318,460
58175,460
251710,460
120283,460
322704,460
308326,460
112217,460
294375,460
62618,460
306727,460
298065,460
235572,460
294313,460
120468,460
5072,460
347489,460
57260,460
210492,460
256568,460
91508,460
312641,460
261247,460
202424,460
112902,460
330146,460
216775,460
202580,460
214222,460
209946,460
732,460
197646,460
209854,460
330291,460
311861,460
193032,460
321195,460
310135,460
318822,460
310105,460
60425,460
239112,460
321276,460
136858,460
299571,460
204639,460
237779,460
303793,460
260965,460
337514,460
62940,460
215069,459
49107,459
348128,459
256326,459
200355,459
129447,459
200453,459
123925,459
281537,459
200566,459
259364,459
80233,459
119760,459
84396,459
218499,459
30306,459
96166,459
100188,459
124598,459
147011,459
3892,459
219592,459
245380,459
96554,459
263354,459
263386,459
212112,459
35076,459
171596,459
15768,459
120132,459
10486,459
118145,459
96720,459
89391,459
88964,459
221287,459
250778,459
18378,459
298300,459
288501,459
215639,459
178449,459
99796,459
108256,459
57054,459
21967,459
150859,459
267761,459
173581,459
86225,459
151196,459
209779,459
268955,459
244406,459
263943,459
136992,459
194643,459
108444,459
120845,459
173151,459
106409,459
97409,459
55447,459
223909,459
55409,459
69792,459
254305,459
13762,459
300849,459
325555,459
28307,459
301834,459
154414,459
36367,459
77882,459
279363,459
71012,459
225177,459
97766,459
238693,459
9385,459
26571,459
52979,459
258978,459
267046,459
6256,459
162517,459
343846,459
268136,459
303678,459
115029,459
38367,459
99351,459
294292,459
338573,459
157369,459
315613,459
39624,459
4816,459
231658,459
315888,459
132274,459
174394,459
203148,459
316588,459
171438,459
50448,459
334259,459
131393,459
98786,459
76314,459
191390,459
27179,459
275450,459
130764,459
93254,459
2824,459
227898,459
227739,459
226508,459
237711,459
238233,459
223768,459
239251,459
222469,459
222026,459
221897,459
349010,459
220682,459
348656,459
348380,459
218604,459
218122,459
12922,459
243582,459
214287,459
244133,459
210419,459
245668,459
16108,459
16286,459
344817,459
343959,459
18632,459
248303,459
19479,459
20187,459
202310,459
201920,459
201112,459
22028,459
199055,459
196720,459
252513,459
195447,459
340088,459
194302,459
26373,459
193789,459
254740,459
191388,459
255654,459
338716,459
187340,459
337419,459
31080,459
34003,459
182193,459
34798,459
181419,459
180977,459
180575,459
262125,459
177194,459
262765,459
333822,459
262793,459
39493,459
39759,459
265220,459
172023,459
41319,459
265544,459
266355,459
42769,459
44678,459
165234,459
329530,459
163567,459
329112,459
270392,459
270562,459
48104,459
158737,459
51134,459
273150,459
53230,459
325880,459
151241,459
276442,459
57452,459
59561,459
59951,459
279712,459
143249,459
141979,459
280898,459
321403,459
140361,459
62497,459
281481,459
281639,459
64107,459
284211,459
133782,459
67472,459
132338,459
67789,459
285943,459
130915,459
68966,459
69043,459
317246,459
71098,459
126864,459
126299,459
125902,459
314543,459
312988,459
116913,459
116178,459
113125,459
83123,459
108508,459
298358,459
298553,459
106038,459
85352,459
102177,459
307627,459
98857,459
98826,459
302998,459
92149,459
92425,459
92473,459
92533,459
93612,459
115272,458
14693,458
73636,458
183610,458
210965,458
74565,458
180072,458
290750,458
36596,458
75204,458
209199,458
37088,458
119077,458
110604,458
220389,458
118828,458
301336,458
176456,458
38347,458
175872,458
38854,458
17372,458
9456,458
9952,458
18267,458
310543,458
41375,458
7496,458
111284,458
205426,458
292347,458
248209,458
343450,458
307933,458
45400,458
165550,458
10842,458
45636,458
165074,458
87420,458
232579,458
232626,458
159548,458
342871,458
295005,458
202524,458
242823,458
111521,458
304487,458
214612,458
97718,458
86523,458
153602,458
274920,458
201320,458
275284,458
13059,458
116931,458
243843,458
275874,458
3653,458
324702,458
341681,458
199676,458
341459,458
56172,458
196743,458
310533,458
324331,458
148830,458
148314,458
146638,458
308907,458
213118,458
145947,458
278732,458
58955,458
143131,458
280040,458
1439,458
141801,458
1820,458
194299,458
62342,458
139110,458
13692,458
64172,458
212879,458
65074,458
189443,458
307039,458
135794,458
95009,458
284118,458
349051,458
66682,458
186430,458
133866,458
240091,458
67358,458
32222,458
185473,458
286215,458
95316,458
84533,458
313359,458
106918,458
317099,458
184553,458
107191,458
288124,458
115151,458
126240,458
71852,458
288565,458
72167,458
126527,458
216573,458
163702,458
34637,458
72373,458
299818,458
202398,458
312160,458
279958,458
248524,458
342357,458
305828,458
327368,458
69310,458
78700,458
173140,458
215378,458
310112,458
352294,458
186380,458
249178,458
3652,458
216537,458
197565,458
273979,458
329728,458
270283,458
173862,458
57167,458
195193,458
216936,458
342638,458
323630,458
240625,458
41815,458
79161,458
143069,458
108098,458
111514,458
288762,458
183929,458
162035,458
57702,458
201902,458
183289,458
297798,458
334773,458
98960,458
85893,458
62448,458
221103,458
16743,458
129221,458
148779,458
157845,458
348427,458
220195,458
44211,458
276222,458
328044,458
112740,458
290686,458
79924,458
123286,458
262636,458
76634,458
141128,458
98526,458
123457,458
275432,458
280980,458
281926,458
294678,458
243226,458
35646,458
323183,458
161454,458
31049,458
105595,458
8627,458
60269,458
60276,458
349601,458
2650,458
141455,458
347046,458
351316,458
331430,458
71598,458
134594,458
116768,458
330370,458
155696,458
264377,458
319943,458
155070,458
205333,458
340072,458
71051,458
279356,458
93037,458
1924,458
154534,458
99521,458
313509,458
264196,458
343452,458
11545,458
30878,458
252430,458
325584,458
279133,458
247577,458
169232,458
30342,458
218748,458
153301,458
224157,458
293811,457
62543,457
30383,457
44255,457
310953,457
14066,457
278107,457
164674,457
268236,457
13988,457
310285,457
171030,457
194626,457
126638,457
256842,457
318251,457
101767,457
183756,457
122765,457
77443,457
127931,457
172295,457
308631,457
231947,457
128599,457
338806,457
194354,457
76527,457
81895,457
99165,457
194298,457
167698,457
129322,457
256234,457
187723,457
170679,457
269731,457
176505,457
315511,457
122177,457
33703,457
237824,457
229481,457
3396,457
328763,457
347812,457
228442,457
249377,457
305324,457
259897,457
73502,457
22200,457
193908,457
103521,457
71994,457
116516,457
352324,457
155275,457
177482,457
254835,457
154926,457
285843,457
103952,457
301760,457
187380,457
250099,457
260735,457
325514,457
153401,457
260804,457
287052,457
55381,457
346350,457
152006,457
137202,457
11124,457
151459,457
271483,457
68797,457
239205,457
222783,457
120563,457
150431,457
21301,457
239341,457
40128,457
57704,457
297978,457
14596,457
112792,457
58251,457
312073,457
185107,457
96684,457
118174,457
277099,457
188189,457
220588,457
10388,457
253301,457
148348,457
107447,457
147714,457
65506,457
219199,457
43273,457
251560,457
61186,457
61213,457
291935,457
329287,457
119533,457
144715,457
291307,457
314067,457
75891,457
119369,457
117261,457
115822,457
293001,457
3793,457
351196,457
236875,457
237658,457
225031,457
238131,457
224788,457
349730,457
239020,457
349634,457
349464,457
239732,457
95211,457
8116,457
221316,457
8251,457
234272,457
304216,457
220561,457
9031,457
241528,457
10181,457
217471,457
347353,457
346809,457
13248,457
213668,457
346335,457
244343,457
14057,457
14059,457
211971,457
14539,457
344868,457
16401,457
344826,457
344518,457
232024,457
343987,457
343791,457
205322,457
19371,457
19621,457
203535,457
342441,457
201860,457
201387,457
250218,457
200865,457
200642,457
97929,457
297071,457
339846,457
254433,457
191827,457
337682,457
89261,457
99805,457
185272,457
32469,457
183878,457
181661,457
178968,457
37179,457
177948,457
176974,457
38005,457
333051,457
174907,457
174861,457
174676,457
41699,457
265865,457
229221,457
170717,457
300821,457
167633,457
165324,457
271200,457
159674,457
295023,457
158540,457
157090,457
156281,457
274441,457
299927,457
274656,457
53908,457
54261,457
308642,457
299778,457
150905,457
149953,457
56056,457
104364,457
324472,457
79668,457
58292,457
280547,457
61551,457
105429,457
85337,457
106016,457
283427,457
228462,457
84991,457
134102,457
3315,457
133702,457
68206,457
131249,457
129880,457
114985,457
298331,457
107478,457
73792,457
289907,457
74939,457
75191,457
120315,457
332104,456
310624,456
109927,456
296607,456
296534,456
81506,456
111751,456
81019,456
311274,456
112862,456
294270,456
79123,456
312981,456
313172,456
117617,456
313517,456
75988,456
291535,456
75475,456
73914,456
127850,456
128710,456
69231,456
130808,456
285953,456
318422,456
134508,456
284131,456
64961,456
282297,456
320762,456
309165,456
61984,456
61507,456
280130,456
105244,456
322876,456
278151,456
57146,456
56519,456
308753,456
151536,456
153828,456
52821,456
156187,456
326918,456
272349,456
159863,456
270873,456
47397,456
46464,456
166032,456
166675,456
87621,456
267196,456
300836,456
331838,456
101672,456
332580,456
175236,456
333125,456
263713,456
307519,456
262546,456
37460,456
36085,456
182955,456
32058,456
187707,456
30238,456
339014,456
26609,456
340004,456
194919,456
98622,456
251923,456
197983,456
341149,456
198783,456
98052,456
22533,456
250810,456
200742,456
342125,456
342900,456
343152,456
90913,456
206398,456
206515,456
207069,456
247049,456
208346,456
245708,456
96627,456
345493,456
245347,456
91412,456
96153,456
12890,456
243217,456
11437,456
217728,456
347816,456
8629,456
240318,456
349146,456
349602,456
223048,456
349861,456
92459,456
237316,456
226457,456
94455,456
226786,456
351922,456
2609,456
235396,456
888,456
310511,456
133733,456
353346,456
113388,456
267925,456
230856,456
341503,456
170424,456
101997,456
264698,456
157142,456
227324,456
93186,456
249541,456
203476,456
199675,456
84394,456
251664,456
2987,456
143775,456
161241,456
159732,456
324295,456
252110,456
146520,456
175751,456
335232,456
236723,456
323257,456
333470,456
141098,456
110171,456
159307,456
213477,456
59904,456
147432,456
129481,456
10233,456
159167,456
65709,456
236804,456
123502,456
66187,456
316061,456
282464,456
166278,456
307565,456
58882,456
212329,456
220240,456
251902,456
87763,456
66616,456
58583,456
253345,456
194874,456
349814,456
142974,456
181237,456
148946,456
29325,456
339585,456
215845,456
75595,456
129791,456
58171,456
306481,456
13187,456
102363,456
149367,456
44624,456
241446,456
349322,456
44692,456
338360,456
239378,456
35644,456
115286,456
86016,456
328393,456
257079,456
167320,456
44849,456
197366,456
322468,456
342618,456
298589,456
278279,456
42386,456
236598,456
47569,456
271441,456
137280,456
39101,456
239138,456
329752,456
200681,456
177042,456
106018,456
199817,456
91535,456
233830,456
163753,456
61632,456
45687,456
17075,456
168371,456
50477,456
214990,456
191975,456
207261,456
90201,456
167167,456
153992,456
177898,456
224797,456
33377,456
83082,456
206598,456
50563,456
248353,456
187776,456
206467,456
189668,456
225358,456
155191,456
134636,456
91359,456
285429,456
71458,456
134503,456
46557,456
87202,456
199007,456
133778,456
88212,455
179318,455
243479,455
237492,455
74557,455
131418,455
27328,455
5623,455
167874,455
228692,455
3582,455
316924,455
35710,455
305310,455
338641,455
203444,455
199575,455
5869,455
122660,455
116285,455
227118,455
338562,455
303811,455
72394,455
274687,455
46797,455
52355,455
332885,455
302913,455
53101,455
167028,455
77649,455
162921,455
254850,455
88568,455
38012,455
19430,455
153855,455
135751,455
293425,455
233643,455
325230,455
989,455
69381,455
330728,455
136936,455
223456,455
233955,455
209456,455
250425,455
287852,455
172449,455
56985,455
339692,455
310363,455
9800,455
150603,455
120551,455
332376,455
195197,455
31784,455
9216,455
288833,455
288904,455
44715,455
123779,455
67411,455
211506,455
289560,455
252274,455
139643,455
179103,455
277873,455
105229,455
220576,455
343050,455
276189,455
220368,455
107536,455
212230,455
44250,455
124384,455
290436,455
296869,455
165474,455
219671,455
10170,455
21426,455
89193,455
105732,455
133730,455
141802,455
246706,455
216840,455
146194,455
293700,455
218409,455
185743,455
333240,455
113333,455
5179,455
281068,455
160192,455
122283,455
306812,455
230998,455
33685,455
191787,455
51744,455
122936,455
313505,455
60687,455
142876,455
330550,455
73846,455
241021,455
92827,455
287219,455
319190,455
44360,455
143149,455
60193,455
279515,455
78790,455
346393,455
123477,455
211746,455
326214,455
322693,455
1127,455
262082,455
6806,455
295871,455
82583,455
235363,455
189674,455
128307,455
39245,455
42130,455
338231,455
325951,455
341430,455
145523,455
336712,455
231756,455
147371,455
54127,455
147663,455
79837,455
202498,455
54368,455
215056,455
124487,455
152081,455
299496,455
151958,455
93596,455
325368,455
115367,455
268286,455
54910,455
79814,455
277723,455
212854,455
1504,455
124903,455
107435,455
350375,455
257361,455
236402,455
268394,455
340617,455
224355,455
55769,455
10189,455
1116,455
55940,455
305449,455
220087,455
195409,455
216256,455
133389,455
312236,455
179432,455
130454,455
26722,455
254243,455
282634,455
303825,455
45930,455
340485,455
164305,455
269483,455
75809,455
107087,455
46656,455
137929,455
313489,455
109402,455
197167,455
300858,455
210130,455
195479,455
235300,455
35462,455
63990,455
196477,455
232197,455
105813,455
130690,455
121002,455
38451,455
181220,455
234798,455
284042,455
342053,455
283955,455
271210,455
127502,455
202550,455
237040,455
230612,455
2437,455
127426,455
236193,455
27211,455
290571,455
159803,455
260403,455
263287,455
214,455
3291,455
93238,455
133725,455
297675,455
42993,455
106185,455
264926,455
39541,455
335641,455
221922,455
246223,455
317569,455
4546,455
117697,455
20926,455
182571,455
21988,455
66714,455
122051,455
158295,455
287161,455
287833,455
182853,455
50580,455
91755,455
81235,455
97659,455
62080,455
157830,455
88966,455
126967,455
15765,455
273136,455
27987,455
167336,455
136271,455
24501,454
67491,454
132533,454
196167,454
168967,454
24909,454
252637,454
101380,454
263286,454
262577,454
267133,454
174512,454
177540,454
348363,454
262520,454
167962,454
176028,454
333285,454
214849,454
179289,454
329980,454
39007,454
343530,454
162680,454
201125,454
35583,454
335142,454
162287,454
348964,454
47696,454
176575,454
161203,454
181441,454
160480,454
260472,454
239792,454
119758,454
309989,454
335554,454
74715,454
181832,454
74664,454
260206,454
250416,454
158873,454
310567,454
182423,454
313235,454
103249,454
182996,454
300144,454
156476,454
300082,454
123071,454
289841,454
52345,454
33208,454
336329,454
73749,454
82877,454
206300,454
185084,454
32558,454
347766,454
258149,454
152140,454
151576,454
314433,454
288955,454
150300,454
72556,454
17692,454
187720,454
77714,454
249848,454
125592,454
57330,454
256879,454
224851,454
323300,454
189433,454
189500,454
345968,454
144973,454
248948,454
144399,454
296261,454
237560,454
170533,454
143043,454
191269,454
280829,454
42249,454
255066,454
297579,454
177143,454
62216,454
140278,454
84356,454
23636,454
320882,454
251865,454
85379,454
281960,454
287594,454
26876,454
287558,454
115088,454
320314,454
64217,454
254198,454
236551,454
128055,454
351457,454
291020,454
283249,454
249656,454
26563,454
253679,454
79166,454
25930,454
92984,454
310213,454
176341,454
106456,454
195073,454
229758,454
25640,454
132731,454
190354,454
132552,454
78471,454
45691,454
182154,454
248721,454
214038,454
122293,454
259944,454
90095,454
138410,454
265007,454
156594,454
178611,454
300378,454
267206,454
152791,454
145456,454
222224,454
273526,454
120496,454
217642,454
214074,454
97513,454
255175,454
270795,454
22054,454
131259,454
132453,454
132431,454
97704,454
144246,454
207592,454
32375,454
240801,454
70410,454
185632,454
181657,454
294611,454
267567,454
233332,454
210607,454
350343,454
125263,454
92398,454
321020,454
118938,454
164984,454
206978,454
46175,454
294856,454
150410,454
193299,454
251325,454
160220,454
352441,454
189341,454
29032,454
347925,454
76383,454
277842,454
24397,454
314380,454
20822,454
169374,454
12600,454
343063,454
1795,454
10279,454
111696,454
115498,454
10439,454
220514,454
902,454
75451,454
92725,454
339403,454
290854,454
83588,454
167544,454
7709,454
334972,454
268038,454
249767,454
168580,454
191370,454
213505,454
236641,454
167998,454
287925,454
92549,454
287859,454
209606,454
205875,454
257481,454
88246,454
151578,454
103664,454
251843,454
50319,454
332269,454
89764,454
114552,454
131738,454
146022,454
325201,454
9869,454
160171,454
109371,454
162823,454
49852,454
346186,454
91444,454
27419,454
149966,454
229658,454
112800,454
75195,454
284835,454
297184,454
114561,454
199457,454
98388,454
349604,454
48716,454
350697,454
51071,454
197111,454
352464,454
174764,454
204806,454
321542,454
129023,454
126420,454
138428,454
331961,453
111174,453
162665,453
289406,453
41902,453
23055,453
94517,453
139473,453
189701,453
58352,453
351613,453
253415,453
165084,453
220673,453
262928,453
44299,453
113229,453
44403,453
347126,453
139988,453
258053,453
334996,453
93152,453
284545,453
36487,453
280140,453
347548,453
231480,453
248564,453
305200,453
71305,453
116758,453
330828,453
306456,453
50620,453
72472,453
225216,453
243016,453
204465,453
163052,453
5739,453
338489,453
76830,453
302097,453
198532,453
336858,453
170826,453
184007,453
22098,453
294819,453
614,453
190453,453
75153,453
335828,453
346729,453
350667,453
344032,453
257940,453
294983,453
9826,453
61852,453
99548,453
6894,453
207756,453
49393,453
323371,453
61376,453
152811,453
136317,453
117334,453
133255,453
55570,453
334643,453
152335,453
142725,453
313661,453
332749,453
299831,453
260959,453
60305,453
124548,453
281355,453
188991,453
151847,453
243731,453
304220,453
269244,453
191060,453
43613,453
143034,453
178856,453
35678,453
295834,453
246920,453
239827,453
344158,453
159333,453
196346,453
239822,453
3869,453
117579,453
209763,453
287916,453
275556,453
282309,453
164354,453
314065,453
104802,453
68672,453
177858,453
159178,453
86145,453
259009,453
253151,453
262784,453
329061,453
125648,453
12436,453
66012,453
105454,453
111214,453
52485,453
212842,453
323524,453
246213,453
148174,453
245392,453
63628,453
164829,453
193262,453
135641,453
226067,453
295538,453
336226,453
226257,453
300761,453
61044,453
191412,453
338962,453
229920,453
241191,453
156100,453
17145,453
183438,453
303413,453
33961,453
42417,453
168651,453
219116,453
210974,453
157833,453
272809,453
115107,453
252111,453
34165,453
321239,453
203331,453
296945,453
15908,453
290392,453
192828,453
27261,453
62729,453
111768,453
239888,453
43181,453
243035,453
69405,453
15271,453
84619,453
118517,453
114627,453
340529,453
303814,453
63281,453
107112,453
48731,453
8276,453
105741,453
227147,453
206592,453
298464,453
38193,453
208320,453
180845,453
328992,453
162438,453
91048,453
83833,453
269792,453
67244,453
284298,453
165049,453
218747,453
45593,453
206541,453
15527,453
16341,453
292396,453
66729,453
25189,453
165953,453
177350,453
9255,453
69598,453
149897,453
212829,453
101520,453
75212,453
113900,453
26629,453
350273,453
119498,453
316783,453
101774,453
148466,453
64955,453
277695,453
150726,453
224092,453
333087,453
256924,453
315472,453
215926,453
54175,453
53827,453
217073,453
333785,453
224798,453
235043,453
57843,453
296901,453
58191,453
44340,453
323092,453
256468,453
176982,453
20579,453
264565,453
285070,453
258525,453
330546,453
178459,453
119007,453
59180,453
344565,453
206011,453
319671,453
207720,453
116790,453
52947,453
190396,453
167552,453
33085,453
43696,453
33148,453
129959,453
190713,453
172535,453
143274,453
22187,453
78948,453
11901,452
242826,452
118665,452
174630,452
206002,452
18610,452
311205,452
123278,452
90498,452
250829,452
123941,452
107524,452
310130,452
199548,452
199497,452
315800,452
111734,452
90393,452
293436,452
251692,452
126971,452
116167,452
107161,452
287466,452
197218,452
16476,452
94096,452
342844,452
24733,452
68600,452
131287,452
208879,452
195725,452
195389,452
16147,452
284997,452
132903,452
353285,452
26470,452
310596,452
228275,452
3517,452
3623,452
64844,452
92799,452
137125,452
138407,452
351068,452
193354,452
320840,452
140473,452
232476,452
237100,452
141132,452
28001,452
85656,452
345712,452
279675,452
338685,452
173464,452
311989,452
82874,452
6160,452
6189,452
79804,452
54207,452
223984,452
54078,452
53845,452
153028,452
213394,452
103831,452
184978,452
53047,452
154528,452
223236,452
213822,452
118442,452
300052,452
156310,452
33802,452
259489,452
335942,452
291556,452
259750,452
34294,452
308366,452
335811,452
113402,452
103047,452
271974,452
297001,452
328266,452
349109,452
292227,452
48933,452
48530,452
181346,452
329168,452
300485,452
102663,452
163223,452
92134,452
310421,452
233794,452
119955,452
45312,452
100663,452
219748,452
100736,452
87596,452
88609,452
301390,452
241742,452
241813,452
307712,452
241975,452
320413,452
61890,452
233611,452
62020,452
163046,452
303511,452
334898,452
225232,452
126448,452
245464,452
114385,452
299945,452
346301,452
270497,452
95020,452
75017,452
346966,452
305347,452
204788,452
177839,452
25530,452
11297,452
212874,452
302584,452
124570,452
324348,452
48545,452
83882,452
277037,452
315251,452
203222,452
221874,452
348792,452
11794,452
8653,452
157064,452
121278,452
215129,452
114345,452
292160,452
109071,452
276882,452
62773,452
48756,452
223160,452
133519,452
109359,452
174502,452
25416,452
131723,452
304354,452
346144,452
165287,452
164257,452
220105,452
39824,452
176839,452
204178,452
145143,452
234324,452
64162,452
28106,452
346007,452
125847,452
56973,452
42266,452
256719,452
288087,452
251824,452
166663,452
174985,452
7683,452
8339,452
88953,452
23275,452
202067,452
234384,452
98176,452
125783,452
324458,452
219535,452
305663,452
103723,452
66639,452
237738,452
83616,452
197941,452
44209,452
280712,452
215559,452
114585,452
59457,452
253365,452
99081,452
288521,452
64713,452
286069,452
119741,452
34005,452
286148,452
230774,452
5302,452
179504,452
46585,452
70571,452
128265,452
301377,452
330901,452
4860,452
37576,452
333332,452
46050,452
306863,452
312983,452
112850,452
108534,452
147921,452
49370,452
70142,452
150202,452
178415,452
76795,452
30815,452
18972,452
9137,452
64129,452
242133,452
194151,452
195050,452
2441,452
135181,452
253706,452
320674,452
65175,452
180594,451
65249,451
44435,451
277218,451
45880,451
208904,451
187544,451
144091,451
139570,451
347721,451
117873,451
116108,451
169440,451
251546,451
240423,451
278299,451
19320,451
236440,451
260981,451
113454,451
269585,451
23760,451
5394,451
217779,451
257994,451
38188,451
198058,451
211312,451
326115,451
267798,451
136874,451
113102,451
195635,451
292722,451
318462,451
23761,451
172071,451
265025,451
307171,451
110496,451
102986,451
132789,451
178573,451
108050,451
164096,451
32838,451
72677,451
294579,451
75878,451
112472,451
248296,451
59622,451
139926,451
103460,451
230741,451
318931,451
126119,451
317845,451
204400,451
122657,451
28829,451
256054,451
43708,451
69024,451
35403,451
199061,451
63140,451
109904,451
341449,451
240090,451
249056,451
111048,451
95827,451
54982,451
329652,451
72776,451
256650,451
271742,451
284245,451
207405,451
13201,451
293806,451
303613,451
58443,451
60041,451
339575,451
13936,451
285823,451
114975,451
338712,451
55277,451
194891,451
30805,451
199137,451
104051,451
309248,451
125315,451
37659,451
257272,451
148602,451
279462,451
208258,451
154612,451
58738,451
251085,451
48946,451
82552,451
319437,451
171518,451
294433,451
221375,451
131919,451
89351,451
280093,451
229280,451
179751,451
220261,451
224058,451
294921,451
216081,451
314163,451
51038,451
69195,451
334573,451
226381,451
154939,451
141529,451
89678,451
127045,451
245336,451
141318,451
243220,451
243328,451
292085,451
110096,451
289044,451
276285,451
77420,451
152461,451
54284,451
324902,451
55473,451
121160,451
50576,451
101597,451
230389,451
299869,451
55707,451
6111,451
81568,451
273722,451
252987,451
93131,451
67086,451
159234,451
30766,451
54329,451
103070,451
170390,451
121843,451
111428,451
5866,451
298024,451
74792,451
298700,451
325520,451
271590,451
147528,451
160763,451
228104,451
301088,451
303304,451
312507,451
336089,451
169516,451
17921,451
161337,451
188984,451
53514,451
262938,451
199921,451
244109,451
94038,451
335296,451
145730,451
310875,451
43300,451
241210,451
103561,451
5490,451
168525,451
116853,451
73367,451
25295,451
17462,451
228703,451
145215,451
352809,451
289198,451
